,NU_INSCRICAO,NU_NOTA_MT
3228,93f3b61daa34ee7e4d08f26648645ebd6342c98b,436.7
3229,e5b9f23f8a69f00cc26ef2ab084fcff4a8fb3259,541.5
3230,ff694088105a9a8361f65d37dd82d8be0ef79674,759.9
3231,c775775f0d4036c7dbb88e310018eedbb946a021,451.5
3232,0753fb1c8fde85c5d77b94100e6f998ea604561f,523.0
3233,6b442c9454ab62286098a6069da4871c4acb154d,566.8
3234,9e8294ffb80e05eb5eb9e62e3e7ed6b8dcba9f13,367.3
3235,151fc006219cacf14cd778784c516fa4ddb112e1,377.4
3236,ba0a1509a6d7f5e0d3ff575cfc2a7691253bbb9b,713.3
3237,95d06e8a086e7f7f97299b7f1e58a4a21cef2a59,595.3
3238,ad210c0d8035360b6829ab8f3fceb21151f8e26b,0.0
3239,b21ac1ea3747226cf8728d192c0470ddbbb31328,0.0
3240,762ccb981ddfdd48e96ccdc7d8a75d2de7258621,0.0
3241,bc9bc1357f2b55fb87673bbfbc6697cf7b9f7f0f,0.0
3242,e24280c0ecb02afb76d45689c87b4686e8e32997,0.0
3243,92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,0.0
3244,9d3b50f88eb69fbd85859753a713439292712b02,0.0
3245,9126fbd622afeb3d3a05299cff0e51391c6eee00,426.6
3246,91cc4a0a71298cc458af1418b8ebb868a5c616cc,468.8
3247,74bdfd81c2a58a98072a1dd2372ddde2acb0ecd1,373.6
3248,7a991331fe38b04bbec6093638cda44d2b67995d,0.0
3249,4af42acd39ac1a491bf4a274c7a24bf8de5d9791,0.0
3250,616bf36841f2ca3aea5539d905775ba04f212545,0.0
3251,1c622d1913621a5098abd59c31fbba4bfd423bde,427.3
3252,7d6d2f0954f69dac3407666b36911c8ef3389cde,0.0
3253,18ba94b28fffb9fb2096e9b37678a732ec4a0b54,510.7
3254,2c893a51b89eacc9b51984e72fd0f2d15d949a6f,429.9
3255,f0421145a346f8df6360f005a6123106503aeeaf,0.0
3256,be4421d74de2e2a781b4ab3af72b80253e1b4f38,0.0
3257,a3c81deb318c4c5bbbf2fda4910a415a59389e65,416.5
3258,0992a1b48730c5582b249c9ec7d95ae4a8faba3a,505.2
3259,9c363a85321c14b6ed7985872bb2775e3544efef,432.4
3260,44f272d431d32d863b78208cf0bb0a5ec36b0e72,469.4
3261,5da3ef6feef557c3214eab0cf4b871688e486661,455.2
3262,59404624727a00e40d964c5f63f46b9c549f8564,0.0
3263,9cf37c6ea9a83a3595d46043af907b787327ac14,415.0
3264,056028a99ffb0a5ea756b5d92f7933810c3b8b85,362.0
3265,021b04f7832e90614014f3d9cd175a45931211bd,408.9
3266,9912e45a17a85c8a5322d583d6c374c19c520df1,374.5
3267,509d0195fef20cbb3dd6745ec5ca45d1a37e0b36,0.0
3268,091ac3facd62b8b87915eb852e1b3a6812e72314,461.4
3269,df48244dd58500fb8eceb66186156576c6b70912,0.0
3270,b86b5e64b7603332108f7a6bf4ad79f8122bddc6,417.5
3271,89be2d425b8d6519878606b6a2814d70c5a6e68b,662.4
3272,890014a4e63d88574c62197a24fd43ba5749db83,554.0
3273,8d9c0f51e833f4c3f095a80ef51d7b0ecce9bf9b,416.6
3274,b3f0a6db10b01a26a21fb9362b23db86e43c23b1,382.0
3275,b250c9d9d3f9e4d1e3c8ced8b9f6e0de0784e336,0.0
3276,2feb95436ce339c2e183ce31d83b4fcbdf702933,496.8
3277,9aa22de77bd2b2f9f4188ba0016b02c84f618d7c,448.5
3278,f5fb8b259eb2ba2d5c055faa92ceb8dd65277ba3,0.0
3279,8a212bf44d80370788223da3985fb6dbc2dfda5b,404.9
3280,088ddc3eb6216ef7b6f98db7338d0137138f889c,421.8
3281,82d4116534c92e184d5ae1041e3e6234ee631396,0.0
3282,30edcfb2fedc1ac7f8d7da9d2005648ed3c759c0,500.3
3283,d3b6eab5a3d56dc9823cf355b3ac1f647378fd4c,480.0
3284,5014932633e0f6c5964dd933fd8b0bc65d43f237,0.0
3285,0ea9e7457fac2c575c13ebc83ad29d0c470d353c,0.0
3286,cb8ea4b4612b148ff0f94cf4cde040bffe252e42,476.7
3287,4a4fe2160e898c6c2b5c57d62817575b2c034054,0.0
3288,87a7f00b2e572ba6749d85373f4b3494695a7265,613.0
3289,faba8d499f512574688033c03c4865ea90f700b9,0.0
3290,05cc0fefcd5249faea8b0be3650b1d3967f18bba,532.1
3291,9c253b06f51da906ba681a7659bd042564902323,0.0
3292,c54afd21afaa320e4f0c4d11afc55d63f3915d68,0.0
3293,e9dd0ae72ce5309b5b85488be302807e4663d160,0.0
3294,3f9534a746dac95485f528f762cb24dbfff94deb,466.8
3295,7a6cfc0a6ff76f6067adc1ec538cd3c0ba5cb435,540.3
3296,d2762f737c293db613a49d936643113735d7fd11,371.4
3297,eceb6515af61f74dd9d89a3d2c79900083b99d04,722.0
3298,2356b2e99600749b7f0bd7199c35bc2207efcbe6,544.9
3299,02fa88556864a36adda160ab815fa92a6285172a,376.1
3300,dbb64303619086dd97eb44f0617d393079fe5bd9,393.8
3301,865bbf6fa8684f00f8118c42b0aac3d12b36a58b,0.0
3302,88edad7187b988a101cf49812d982ba6d4219cd5,710.5
3303,b5901275f251a35d91e966330f05cd665b01e08e,0.0
3304,eee05753350e0fec20036bbd5e8121749e86a577,385.8
3305,066d1aaaed412552f2fa42e517de6d787f7ae919,593.3
3306,d40756d0f59b366f1776c26f67d2d942b57e8568,0.0
3307,18f7d8c547d68867ef024276d1f3c99c9b20ab05,498.6
3308,3f29447443c0548992388813832619adb5fc796b,517.1
3309,8030565e2eeb236bd49a4f2d27d4220ea15ddc97,675.6
3310,f6a106437e464e6d9341560f20af130a585c5551,363.9
3311,a42feb91311db7a8a7b6478e852e19d2c5819af0,502.3
3312,c9ecbf22a91c001f53f7f25dc3cb40da9bab049d,416.2
3313,ef7d59b75622d6b855f9225b249b6bd56cc2b9ee,456.3
3314,c496a52296bd52d834abd5f43e9525da7d0f3552,634.4
3315,fcd15a327d993cc96fec31ce55ebf9064afd83b1,623.3
3316,92b4e9df7e28d6036a43a0ff7bd4acf4a5cd1e79,471.6
3317,1859b3be527e2ea1721767083321d8b110990694,601.0
3318,befd4aaff30d6c45237a045a244efdb4fac8a8e3,435.5
3319,f3f833f413c690d52ac320fef0f2ec80d7175bb0,513.9
3320,7250b0ab7d93e84edc4fbb9e28126b5aba1af90e,346.9
3321,b4d889db37de191eb827d9faadadc72c999a8176,531.0
3322,377752d478de4c44f72a4ccdd1a7919753f7f870,405.6
3323,18e991f65f79c3b9e07a907705ff176f2309b69c,363.4
3324,2e05aee2347152ecb166422fe7490d275dd39652,0.0
3325,c913b6be8e2f1ef59c19883937f783d31ae6006e,0.0
3326,7084653e30fef916deee87e5725e71f02acaafc8,418.8
3327,9c02e42506311428329e6508a06c5a7349fc4449,600.7
3328,d25fe8e0d24e9248b2dd134f5ac661ac66fa786e,479.0
3329,f8784496be77efcbda293fbbbde36afd18aba1b0,0.0
3330,ada2e2878d5ed58ca00ce59e26aa676678aaaed4,0.0
3331,2d416af5035b41f92a13a10018abce5fd6700012,658.2
3332,3fb6103573c5e57e41d666c1d2b2fa59c188d1c1,0.0
3333,0f598e6f91c81a8e9c7298be4634c35ebf6abd3b,377.3
3334,f71ecc896480baffcab5e5beec55ddda862e5c06,514.7
3335,838587789b676622d28f4397ef165c2e1b18fd5a,0.0
3336,b3da61cc71fa0b77aaa6b116d38d8fb5abad559a,471.4
3337,6ba74fced984a322a06c60b5bf892c85457dde3f,659.4
3338,7ac6ceee009e08ed472d8a02d77cbfc46b04fc79,576.9
3339,a42cfda694e68abdd8fc7711e13336599db52be3,577.0
3340,0e26ceb859c5d86fcdd764d40f4cd645ec236579,0.0
3341,c3b255b4dbfc50d5cfe0493c336af4c3114c2077,0.0
3342,b9c7ad78c52b5e13dc7df86f290c59fbf0351120,349.1
3343,28c2105c3a17666cabb18b92e3e1be803c39fbc1,389.4
3344,badade3f2d6776a6891e6920261f9314482ff045,419.0
3345,5b25987155f88f3faae720d81dc2bc0581f5b7ab,343.3
3346,c553275998939d9c3c9b62362e527a567639647e,0.0
3347,a09f008b59e2fdb13ea0f015f178d13792fa18b3,537.3
3348,ce5a2f8106735ca8d566b348b0608538ea3eeeae,641.0
3349,d8513e025f065277896dab729b3ec26eb7257d18,399.2
3350,d353444dafcdee6666e18c125dd1ce2306a216c9,0.0
3351,4edca8199f784e18664ecdaee73a20978df1ed4d,410.9
3352,1b800c0f31ed8caad8db65075f45b1292ca5727c,615.6
3353,3c35e307113e049c1f66161a0c16cba1daee99c4,461.3
3354,73db67467281416a1204cf2bab8bf48c766ee542,534.4
3355,1975e79c117bc46c8ff697f592f2984f6f40cdd3,507.1
3356,1d90d4e7163e36d8e69bed94766a5f7604209e8a,582.1
3357,332fc51e981bce5db2bd74373891191a32c6187f,0.0
3358,aecfac4d5e83b1e0cad489df7c26bed21ce1d80e,0.0
3359,2482a97594a66acbeab85df3d5ec1f5f4c685d07,344.4
3360,9d0eab599c10bb642d220356f300ddb2d846d513,448.9
3361,6c9962b432e40191491d7e241f2650a52c2ca314,0.0
3362,9ee6177f68d6de830576870643aa2c878135c8b0,594.3
3363,bd2a97679eea9ef74c0b66cab807fc1d0204b03a,509.1
3364,ce5c4761e58a04118a4d71de45dc2bf5b8abc1b5,739.0
3365,c20ff3947ce85413abc7b575b2e2016e6e422a0e,0.0
3366,efd674e11137c474e53638e0614721d600766555,565.5
3367,d2a28b378929eefcd212799dd0d3ce242de46c18,366.9
3368,c51159009a31cd113d20076bb46c7084b745c0a4,663.0
3369,85814f7c69ac604680480b874eb0524dbb24024b,0.0
3370,10aa054fa1ab968812182aa3567f53353b0d16a6,0.0
3371,4c963d0fa0182e8d45584865e832d4c9c5831ae9,455.4
3372,7d77554c795e916e6ebe8acbd35c6d5dacfbb2fb,502.1
3373,30a3ffb27305dd0a381e074fe3bac98f71197aa3,441.6
3374,951480dc61127a3ee870a21cee0d1867d830ccb0,478.0
3375,3d8bd790efb99caa0f6cecec0d01a7a13a7121c8,472.6
3376,f4fd36df873daa6d08c79c6778de43327fa66b89,550.5
3377,bca570a8646658c11027e66491a78cfec05ec6a4,479.6
3378,7beb78f667f6db992cebc1c3f69b0a2b0c55bde3,423.5
3379,ce68229bcbb485d2c7279f0b8d58a97cc66b3ff1,505.0
3380,fe9dbaca4188c4d922c3bd6d3208c1f4e729c9f8,453.1
3381,05977c507b4607d0dc251db788f40f37c43fe04c,512.9
3382,8bb1dde7074b45aaa6e0f52a92f0a0f555d2cc58,463.5
3383,aa14b8b4c1f79567f537862fceb202d3f9c3a653,551.1
3384,c266ae78cd78c2cb8044422535552143741782ef,0.0
3385,d6ce502340201f142fe8b898dd3ae629036bce0a,515.8
3386,4fe366ad83dae670042477a8229997b93c30aed0,397.9
3387,dbc11305ccaac7ef6665c2288f7aee4f55097da6,498.7
3388,7230f7484eba6c7276583919d034149bb6c2ed62,425.4
3389,a868997a10e662e299429367b723b828d3a4018c,485.7
3390,03117561e1c1f213580c4d8e48a55152934acd9d,0.0
3391,1f370ff110ece6c19ec8a2521de94073f585c0a3,399.2
3392,9f384617c6b0de2619e880b057d5f76d27d6abf4,381.0
3393,8c701f837729d48e7c5277be9bc4705ec15a893f,0.0
3394,fc83d67be6e9ff7cad6a5880e7fe7677c663d03c,545.7
3395,e8f56cb57835ff4b0a5b5480464c29c544e4da36,764.1
3396,5baffae676db9745909c63c78cbed1ffa2c59388,663.0
3397,1c732ab6a728b56b4971b4c772bba6dce8ad212d,0.0
3398,7cfb8c37201ba2d427383e3453bf4d17cf140c12,401.4
3399,49ab519123b123d9cc209561afa7b5593d1de5d3,377.2
3400,7eeafe18c6d134aa42553db26ab249ff70060dcd,0.0
3401,4ce1c95fedf4723a0ef883f13e9a10c2f4de3334,460.2
3402,8e40e91bea5cdd8b90522517dd08d4e167e23d78,616.0
3403,2230bbbb96a5aa73b68c943891ce1a99199de906,434.5
3404,9ea2522cf38aec0830ebcf2751192f3279fe7373,533.7
3405,72a507d6c2f908c2ad64c9ee5ee8a9d83319bd7d,416.7
3406,b434f8f1723aa06a245cc52f60dbe0036d00d227,491.3
3407,62aa292ddac5303a7e26b8e468ef64fccf5dcfb8,439.9
3408,2c4f23f650e345057155d40f1ca7a3e989aec1ca,376.5
3409,cb4b129f1c71091dc24fa5b869487e22951dd5da,0.0
3410,9517e5c256bdf549cc3b44ca54fc9bb3a07fca39,551.1
3411,2eb16e0139407006b1e4d4d2daccf58f224a2ee0,343.8
3412,b35a59f5b501ddad0acc4aa350f63618fec52203,0.0
3413,804b2ef7a75c29bd00b1aa83516be823077b2f50,506.3
3414,51c40966f391310d3e7b2e21713a86b87e1e1f75,0.0
3415,a6c3326b467beddce9930ce22dc60aa34c8e2e55,483.9
3416,b54748a3cdd15981638e22a2b22b1711a49f8acc,452.2
3417,9b72b6bf9758b8ec50cff3566f0acc96a092f883,0.0
3418,269fbaa1705061f0592ef69cbad55c4c8815e66a,388.4
3419,c575ca76275c216572040c651f2dfd24012b1170,405.6
3420,06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,494.5
3421,6a54a45c3a5752ac47c80a37bba1519d4417fbd5,422.6
3422,c108c080498daabe961406523d32e67731df9a60,0.0
3423,96136f0053a0c3e4cb8540453f4edeaf0226c5f0,653.4
3424,e0f8eafa7e05ffe82d65a6d67026fb8bdcd13a37,420.5
3425,0027244961763bce90296b05ab1c58b25feecbea,394.6
3426,30e497939546a84f7bc37d79fa1bb75ebe70d296,405.3
3427,f9afe2ee90b2e25158cf70cdda8bd1a23881461f,419.1
3428,f5a04c09a2993dd3e9c5cce854bed3345672269b,0.0
3429,eadb5b78b469a7cf6fa577121e722adc3d0a116e,411.9
3430,a213e842bf948197945426f37d53c625640f984e,604.6
3431,f392f58168becc2a019d9c3be90bd199453c9fa9,0.0
3432,630bbc85415c713b4f91983f9ee7cf583b7af917,0.0
3433,45ad87c912eae27fd6d1d50d02d650f855275f04,0.0
3434,5fc92d86f20d9c07b52528e5b7c52ab0634ec9b6,362.0
3435,06ea68b355675d26c51d06171fd36fdee3277b5d,0.0
3436,9b5fe2b3852b92078cee8baa54c88bf19d8a3880,0.0
3437,758122129c02619dcaa8a7c364110ab903af8856,488.3
3438,81b33d71e5ebc917ec942db656d620964fada49d,632.1
3439,5bf6ce34f1392550bb2ee34e9800fd6df70f8c12,389.8
3440,111ff7ddd2e979c23bb0e8c890a9917951d2a0db,505.7
3441,c5d929a31ebbbd37b804d1b3186da80c52025508,563.7
3442,b8ecd588358daf3a277daabc9f91ee515907fe22,463.3
3443,636a420efb5991c0be4b131dc98fb3460a4065d5,509.1
3444,a3013ac15f97991ab38e430e23c8ba1fde1ec218,0.0
3445,55d164170ddb6ebdac0ad6175a5f6b1344770b48,479.2
3446,2c88f7eec4c2db41dfaadc3ae36b6fd1925445c2,0.0
3447,7a1a8a1fff3abff3957c8859cb988d02ebd534ce,407.1
3448,96341a5e96137b582a2f3c4e5dd992122c780385,448.4
3449,ba0dfc459d22ba6011e456ab3dd024b435580dda,0.0
3450,bd5c6578c9024c026c9c260bf3c3e53c1716ca22,399.0
3451,9d35e5d2e306fd79d30f24b5ea8a7cd3c14e02b3,0.0
3452,ab0b646f587f98aecc4c3ce454c34f6464410cea,819.8
3453,ba11dbddf70abf102b2056e9a3e7cf6af55aeb27,416.3
3454,b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269,0.0
3455,8ffc9dbd4890309090cc7f6b21b4fa023c6a9088,367.0
3456,6b83905491fc04744a847d875533ec1ad6afb7b1,0.0
3457,bad943af15660626bb9a592d55c071882b5908c8,535.4
3458,46d4ac030ea49cf87d92f02c44cc088abd80d9b3,564.7
3459,9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,418.4
3460,c6f62cd3fe5348a1a0dcea011162c90c04aed1d3,387.3
3461,5cbfb0a3368a7bb94aa62a2f3de9f96a3a810c6f,484.8
3462,6309975a376ffb009c60cd0730d35b95991c672c,0.0
3463,0c8e05069a6a81cf78f2372f5e340375e0f29f7f,358.1
3464,d0c0ef316460a146fdb93b06ac40b136636181d5,503.7
3465,9b8d26f7adfcacacf9d36448f8237d6f4af8132d,476.9
3466,664423eb165106f492462ac279fbd6711af138b5,473.3
3467,8d8d43a5fb49c4086eefacf447ef86e87f028ef8,535.9
3468,26480f4cdac9b7db887a4027ca5ac7ab27171390,556.1
3469,e43d38f6c5ef4b55bce2c20845038520151c82f7,0.0
3470,45e5b812b55cf2e972c6a3445469cdfacd490111,423.3
3471,5fa1cdc6061426c5efb18bec5725babf60b37570,407.8
3472,5a26f420290529ea3015d01dc6c86908db34193e,467.7
3473,18c64b4568c1f230965aead29ae1592fda01d05f,446.6
3474,695da51f9d0b2180555486f36e73da51db3b8740,412.1
3475,c50b6b01965f8018abc505e8b78b8f85a1361255,517.3
3476,7e6a5ea4c916f7bb0e97e34dfa5a709a0ede0393,432.9
3477,1d9dba8fa5de56890e96be9694343ff70d28e4d1,502.6
3478,b29e693875a12afa6a3045497e683536257c9619,612.4
3479,9fdbef2e51bba75416a1b325388c7c55df863ec2,404.5
3480,c8a508005568418bee0adace08451488743d5789,553.4
3481,f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d,566.4
3482,af5998e9833b18559891a5c5c15da936edbc9ad4,420.8
3483,d24d5848387771cb4ca766d4f811bba15081dcb6,359.2
3484,a3ccfde9f5b8200cd7e66cdf8b0ca22592bc7b59,406.9
3485,16bafa9e1da859dec03f25e70beaeb3b0f53c401,0.0
3486,03a46ad8bcd2201ae1e5707cafd2ff715657a407,398.6
3487,9ae86ddfa4bab6a101f560fd2a97b8449af01f8b,0.0
3488,e4521a6e4a1e442bc0d6a27685ca9d07df878399,364.8
3489,c1853a58fa4652ae7a3f0822d94525ef4bc59bd8,570.9
3490,9a2d9b1e949f2a5ea326c266fb2758c080ece6cd,404.5
3491,1e1b06caeddac05fba544d2caab9bdef92292448,608.7
3492,d6fcbd5b243909efcec1164b373141a90d51a4ec,456.3
3493,f0f07be65ac0362041d8982b02666093e6902d70,466.9
3494,b446e365b8853cee2d0b0957bf4c65a1fd44a75c,0.0
3495,ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a,387.5
3496,b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,401.5
3497,3e18aea5e0898b4897982b585efcd5d41ffa2310,0.0
3498,d495216a1ae9d009143f93fe516ca90b043cfe9c,503.1
3499,50ad15cf445499a53f33dc97b68dd485a0b5be5d,522.4
3500,c937c24cff6819088b61b6dbd3504635d40fbd5b,532.3
3501,d6317ea6ea09e751946b500ec15b68a389935cc8,0.0
3502,251f780ba6ff835be4c35371a2749bdaef41ab9e,548.6
3503,9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,533.0
3504,4ed186e1854432164fb76a7752abe3f9b672fc44,392.1
3505,17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,377.0
3506,c65b40029e4b7c845db8e38a9aedee2303926a1e,0.0
3507,699d85b183ed6e8e493adcd4796bcfc6a70b1493,390.3
3508,78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,563.3
3509,62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,440.0
3510,64596361ba2914a9656e04c7720a2956a00e51c7,0.0
3511,cc664dbabfc9fedfc92f66cd1c9149f3df584580,0.0
3512,ad7e78f08cf26ecea74316f3eaa7297f08eefecf,367.4
3513,c41de1d66943f86e42cf66b3dec6cc196ac456b4,401.1
3514,73f5617878676b211049c06a734395f316f7bce9,0.0
3515,40ea1311a656cb310e7d7f55baad87f4ec644371,394.1
3516,b794af00318eac2874056f5f23d8f64b2c82b9a6,454.8
3517,f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,571.6
3518,de496a4c80faebcaca42aaab272740763522813b,525.2
3519,0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,525.6
3520,44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,421.9
3521,c8c460680f42159f63af6082150e412024dec006,512.8
3522,c960037aaaff6addce26bd7b9bebb67d66815336,460.5
3523,29175318e03e967d7db83010ffc193639e75fb60,445.4
3524,aee562b057a663232ded7ad7dd99f532abd88f1c,499.8
3525,b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,383.4
3526,fddd0c34d10074967156596c5bb565730c0516a6,398.9
3527,25649c8b169c66dfc43ff7735ec439eeb4c43cb1,0.0
3528,72471abb641e03cc6e8f161cc33ef0b193f5fd69,439.1
3529,f7d67db97305c69b86014efc73a6474746cebe57,0.0
3530,0e218e7923ac1bf75819e9681926860fda5955c4,0.0
3531,6be0f430c65f5f310cf8bcb7811e72977ab8a36b,463.2
3532,aa8a567bfed4d996f644d2ae4a0410059ed559a8,686.7
3533,f3758a79f6787e87690a273be8877dd2559a2189,0.0
3534,0115b0abcaa64883c780f4395816c763b0ba1dba,389.7
3535,c9c320120b3e986326fd27c64ebafddcb8a34ae5,0.0
3536,83e9189ad5e6803010e4a8d7786d83d51b4d072b,558.1
3537,1716bac5fa1b2e07c5309fd23296fb10f32a91fd,487.3
3538,f3ae54ab8cd7bdc856ae1731fe332129e6a4126f,0.0
3539,a53fd01604a639188125b62b59de2c93e885cdd5,562.1
3540,687448d804c924b64fb61ba94b1846007d6ab904,0.0
3541,ac8db41d3834313ad6c6470c89dc6fb894b09342,622.3
3542,834d210e7c1165c0ade65e4b2ab20c2c2e9ee774,486.9
3543,85d242dba50381621f3f44a46c8e19d4aa949196,419.7
3544,e673f673a923826e58dbbaee41347fc6c7190f6c,467.9
3545,745f26f46ea86ee7120e47c4e4454e9ff2014be3,0.0
3546,0e71b17a84b0708866e71f87089c8e446ea9dde4,468.0
3547,d8bb747e90924ca2da4811a86d612a811ca55ee8,519.2
3548,c6276f27d568361cee956964fb7149a64d477a72,505.6
3549,7f9b0537f2c38fb2c108b55e55618e9370a95c20,419.9
3550,ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,387.6
3551,d9d847916197466389658a31c9a071bf751b2231,0.0
3552,f5cfb92ab9b6e8b882a01783c02a97c545773253,407.4
3553,8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,394.8
3554,7aed648c2c983a53e6bf18a80ff3fda2809f2828,0.0
3555,62980b7abb1768ca53fe76039d00c32db1111dd1,451.2
3556,9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,0.0
3557,35582c4097fb4b06a91da19cd583772a9d86e9d7,0.0
3558,9beb191a3446fedd038a2acc53cc73a4d7addd98,0.0
3559,a696ba411198f3efa4ac94e1cf6969629f7e3fa9,490.9
3560,e3dbb8a1df52dd191d1698da978426270fdab4c8,0.0
3561,b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,0.0
3562,69ab6ef02ad64662dcd5e81f34775331130b85ce,0.0
3563,c120e9b0c21634a8d6b4dee4381771ca01434b0a,571.4
3564,6e27fbdbe1c3535d01606cebf23168cbc867284a,411.7
3565,fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,0.0
3566,87881fe11de76bb58d4592ddc8f4036d231b14cf,573.1
3567,a1a1b7fdf66b55751b202714f1f342c5769d3b9a,522.5
3568,7ac5b8119b46505883764b15158768249a19bc75,378.1
3569,d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,617.5
3570,77b4afdddd5906c700007d523aad010af744828a,760.5
3571,5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,0.0
3572,0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,534.9
3573,962a5b091ed826bef75a8cd6a3640462ebf18c18,600.0
3574,0912901a9cf2c28f2f001c8b07b0b6745cfeef73,414.9
3575,6bf4b4e3dedcef47ed3dbe68785a1795238f1f94,373.1
3576,16c86751ae838343cf11f2b782cfd1a9351b7df9,514.8
3577,f5e18a31e75145ed9947397f7e97f7cdd65997c9,465.8
3578,44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,478.9
3579,1aaacd35a610392bd3eb26cdc03b7df70e7338b6,425.1
3580,58373722411945d7bdef5cb5ede4459a9edcba13,498.5
3581,a4f9fdda97c0a5a9024f6397d5963b3233d525b3,607.1
3582,e5cce2a3c4b84cbc78ff429ca4ebbbfb2b92d82b,687.8
3583,fbbedf651635cb20ab7d73c0df10349ec19406f4,0.0
3584,ac0672791ab77daa1a88917319f6a81d48c039a2,0.0
3585,18971261007a7df90081e682f530b0bb933c7b05,569.0
3586,766e74a2b847193a0e72fd9ca7a5488467b4001f,672.4
3587,f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,0.0
3588,a046d5f1275b3d7c4c80de122f5783110bb139de,528.6
3589,c476c28c271114351f7df88e4ada53a02a6ab7fd,0.0
3590,2383fd53d2062cf9eb760ee159e8599d784ea3ad,375.7
3591,6cf4378e9b737cde762f847a4133c0f0a51af8fb,530.9
3592,afbb1c4fc0d85ac65b11f016c8c2489b8175f6a9,0.0
3593,537e2b3126d1ac5dbbcfde55d0549dda561b575e,0.0
3594,d5b0b6b1d308bc5598d17171b63c220429d65882,389.9
3595,be5fcc60060c10729489eb296651f99cde7a1f78,685.3
3596,c5cf6f06593c1830f43b8310ecb5b885e06f5583,498.3
3597,889a6097b286730a6757ea174728eeb0a14fcc4f,508.4
3598,bd7f9c8640412736f83101714c2d35721753de71,445.2
3599,1545d81155aa885b2344c5b20f97852abf1d3021,0.0
3600,f77507705f197f08acf982853b4f481d7a9a0a0b,0.0
3601,8005937a977eaf54535cec4e86fffe0622d86027,563.3
3602,d548b75b88388dba356a5e7043d802523cebf7be,0.0
3603,5aed9b781bc9d334def639b9e22fa0edd86c4104,475.3
3604,8d273cc5ff9520947e212b4bab15a7bf125d51ae,0.0
3605,beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,562.4
3606,6bb0347a27172b6da6a477b212ac453ee0b317d6,359.8
3607,2bc61953c153051cc6c5c5f279ff493c5b50f346,412.2
3608,5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,409.0
3609,e095d83730d16bdca52edda499352823c0ae9a7d,473.9
3610,7fb12a1d1f8106aa942787429c57962db62209f4,0.0
3611,3e0fd99c643bac4c7354025cacbc04922c4d7af8,0.0
3612,6bd7e53fde462120da3e1f3abc359dcd853f38a1,441.6
3613,e132dc710bf40da1b4e565d1ee233c1bd0ada1ae,454.7
3614,931c9b68503203e3dde2b2416193f56f3b3240b1,605.0
3615,3d9d271b0131965c3896efeee8e144733f05a89a,424.8
3616,886ff01a626712ff457aca87ee499fe565380a3e,0.0
3617,a15d809e0a87059fde96b0b69718e260119b680f,470.4
3618,fce9f32ec22885e4680e8e992ec173aaa112d41e,0.0
3619,41cdcbe8b3d19283983318846c677a4c15af4aaa,0.0
3620,5c89fe7d22a0bb5907dbcd78db36b5214c1f466f,518.3
3621,93fc86498d9aab1cc0b79b62ca83a2c303fa978d,358.8
3622,0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,0.0
3623,9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,0.0
3624,10577e52644495a112d6926d3d88de72bca9e14b,451.8
3625,c809774e530a33dfb2e8131fb2859acb1d60fc16,413.3
3626,a676a714e149fa988d1ad76ad969a949c99b3daf,0.0
3627,17852911ec609b95147c2b36507cf41c374feee7,573.5
3628,ac30e056ebf05c2d64f1827a7df1621f05ae2f49,566.6
3629,2818b1f99095fab6d1019efc123108c69504dfbb,435.8
3630,4019a9d240e065bbda6b1694ad02f785942bdce4,509.8
3631,3c7d52ad907c55f7334346a768b44288ebb5b72e,648.8
3632,2e43766fc1f5e74d18b86058d03ff824de66b9fa,399.2
3633,8bd427155d8fbac266279acd0e1cfbd04198f2c3,535.6
3634,ca7b735d284c323a2a5a8e07da8e6adf767b8e23,476.1
